1239,1245,1442,1236,1439,1361,1237,1368,ĐẠI
1481,1229,1741,1206,1739,1343,1476,1354,HỌC
1781,1170,1958,1163,1972,1315,1780,1320,ĐÀ
2027,1142,2458,1104,2456,1276,2016,1293,NẴNG
1053,1370,1496,1362,1491,1646,1054,1645,TRƯỜNG
1533,1414,1771,1409,1770,1696,1532,1686,ĐẠI
1830,1398,2139,1390,2130,1696,1823,1686,HỌC
2207,1387,2644,1368,2642,1645,2204,1641,KINH
1051,1718,1375,1723,1375,1803,1049,1798,DANANG
1413,1726,1943,1728,1931,1817,1412,1803,UNIVERSITY
2016,1731,2151,1731,2147,1820,2005,1813,OF
2223,1730,2941,1736,2936,1834,2222,1823,ECONOMICS
773,1858,822,1860,822,1926,774,1925,71
841,1854,927,1861,923,1945,841,1936,Ngũ
939,1858,1055,1863,1052,1943,939,1933,Hành
1078,1871,1157,1877,1163,1948,1070,1939,Sơn
1170,1907,1196,1909,1195,1930,1170,1929,-
1199,1874,1283,1884,1282,1958,1200,1950,TP.
1281,1879,1358,1884,1354,1965,1277,1955,Đà
1372,1878,1522,1878,1519,1981,1362,1971,Nẵng
1632,1823,1722,1824,1723,1898,1642,1896,Tel
1725,1852,1740,1854,1737,1876,1724,1877,-
644,1303,815,1292,816,1321,643,1329,###
1751,1827,2176,1833,2182,1915,1749,1898,0511.3836169
2193,1854,2227,1855,2226,1882,2194,1886,-
2231,1831,2386,1837,2388,1918,2233,1911,Fax:
2395,1834,2959,1850,2954,1945,2394,1916,0511.3836255
1678,1899,1944,1917,1938,2005,1664,1977,Website.
1950,1926,2581,1943,2574,2034,1951,1986,www.due.edu.vn
2699,1243,2975,1234,2948,1672,2714,1662,TẾ
