675,160,703,159,701,179,675,180,SỞ
705,161,747,158,747,178,704,179,GIÁO
749,161,786,160,786,178,750,179,DỤC
790,159,805,159,805,175,790,175,VÀ
808,156,846,153,846,173,808,175,ĐÀO
850,157,885,154,885,174,851,175,TẠO
889,154,919,153,920,169,892,169,TP.
924,152,966,150,966,167,925,168,HCM
575,189,652,185,651,208,578,211,TRƯỜNG
654,189,717,187,716,205,656,207,TRUNG
720,186,761,184,759,208,721,205,HỌC
765,181,792,180,790,203,765,204,CƠ
795,180,822,175,821,203,794,201,SỞ
824,180,839,179,841,200,824,201,&
846,181,910,177,911,197,846,199,TRUNG
914,177,955,174,955,198,915,200,HỌC
961,170,1000,165,1000,191,960,194,PHỔ
1004,170,1073,166,1075,188,1005,193,THÔNG
538,214,803,206,802,256,539,266,NGUYỄN
822,206,1110,189,1108,244,820,256,KHUYẾN
412,276,430,276,429,289,412,289,CƠ
431,276,448,276,445,289,430,289,SỞ
449,278,466,278,467,288,447,288,3B:
467,277,489,277,489,288,469,288,T15
490,277,512,277,511,287,490,287,MAI
513,275,536,274,536,286,513,286,LÃO
538,275,575,274,575,285,538,287,BẠNG -
576,274,612,272,612,285,577,286,P. 13 -
613,272,626,272,627,285,614,285,Q.
628,272,650,271,651,283,629,283,TÂN
651,270,680,271,680,282,652,283,BÌNH
683,273,689,273,689,278,684,277,-
689,269,709,269,709,283,692,283,TP.
711,271,737,270,737,280,711,280,HCM
798,268,820,266,819,277,799,277,ĐT:
822,265,905,261,905,274,821,277,(08) 38124228
906,266,913,265,913,270,907,270,-
914,261,1001,257,1001,269,914,274,(08) 38124230
1003,261,1008,261,1008,266,1003,266,-
1011,258,1039,256,1039,268,1012,269,FAX:
1042,254,1131,252,1131,262,1041,267,(08) 38124258
548,473,564,473,562,490,547,490,CƠ
566,469,581,470,580,490,564,490,SỞ
583,474,599,475,599,490,582,490,3B
539,671,579,670,579,675,539,674,###
540,675,577,676,577,680,539,679,###
539,681,578,681,579,699,538,699,###
1209,696,1210,721,1198,720,1197,696,###
242,763,267,763,267,771,244,772,###VNPT
258,672,275,673,275,680,259,680,###
226,649,244,650,243,658,226,658,###
301,562,301,540,310,538,311,563,###
464,233,483,233,483,244,467,243,NK
444,239,501,248,494,261,446,257,###
