17,302,44,300,44,314,19,317,###
18,320,46,320,46,337,19,338,###
16,339,45,338,46,355,16,356,###
16,382,43,381,44,392,15,394,###
20,395,46,393,47,413,20,416,###
22,418,50,418,50,433,22,434,###
182,111,432,108,446,188,183,196,HOTEL
167,212,342,207,347,396,174,398,TÂN
348,203,594,203,603,388,361,394,XUÂN
181,409,216,410,215,440,185,440,ĐC:
216,403,247,402,248,440,215,440,25B
248,404,294,404,297,439,247,440,HƯNG
297,403,338,400,341,438,299,444,QUỚI
347,404,407,403,408,434,349,435,THANH
410,401,443,395,446,436,409,435,ĐỨC
457,400,485,399,488,431,459,433,ĐT:
487,400,597,398,599,428,489,431,0703.828241
