157,245,176,245,175,261,158,260,HỘI
177,245,199,245,200,259,177,259,ĐỒNG
202,246,226,247,226,259,203,259,NHÂN
229,247,249,247,248,259,229,258,DÂN
253,246,265,246,265,261,253,261,UỶ
267,248,285,249,284,262,267,262,BAN
287,247,311,247,311,263,287,261,NHÂN
312,248,331,249,333,262,314,261,DÂN
165,264,251,267,249,309,161,307,HUYỆN
256,273,288,273,293,304,256,303,BA
294,267,323,267,322,303,300,303,VÌ
161,309,172,309,171,323,159,321,Địa
173,310,187,310,185,321,173,320,Chỉ:
188,311,200,310,199,323,189,323,Thị
201,311,213,311,214,322,201,321,Trấn
214,310,226,310,227,322,215,321,Tây
229,311,246,311,245,324,229,323,Đồng
248,311,268,311,268,324,248,324,Huyện
269,311,287,311,287,321,271,321,BaVi
289,311,301,311,301,321,290,321,TP.
303,312,311,312,311,321,302,321,Hà
312,312,323,312,323,323,313,323,Nội
